hash,variables,clauses,gbd_variables,gbd_clauses,family,author,result,filename,tracks,local_path
fffe10a348f26d61fc193d13b2f8d789,160,686,160,686,coloring,pehoushek,sat,fffe10a348f26d61fc193d13b2f8d789,handmade_2002,instances/fffe10a348f26d61fc193d13b2f8d789.cnf
9ebc0c41ca8b23d18cb4dfc1f5efc7ec,161,332,161,332,sgen,spence,unsat,9ebc0c41ca8b23d18cb4dfc1f5efc7ec,"anni_2022,crafted_2011",instances/9ebc0c41ca8b23d18cb4dfc1f5efc7ec.cnf
41486ea32ba4f776817167cccac4657f,161,496,161,496,planning,maris,sat,41486ea32ba4f776817167cccac4657f,"anni_2022,industrial_2005",instances/41486ea32ba4f776817167cccac4657f.cnf
e49c4ddca033e9ef17a4491404c26de2,161,496,161,496,planning,maris,sat,e49c4ddca033e9ef17a4491404c26de2,industrial_2005,instances/e49c4ddca033e9ef17a4491404c26de2.cnf
f70cade238a34edab854f2c5cac881ea,161,654,161,654,subset-cardinality,elffers,unsat,f70cade238a34edab854f2c5cac881ea,"anni_2022,crafted_2016",instances/f70cade238a34edab854f2c5cac881ea.cnf
a32fc5ecaed1ee8c047b06432cd0e7b5,161,801,161,801,long-learned-clauses,unknown,sat,a32fc5ecaed1ee8c047b06432cd0e7b5,crafted_2005,instances/a32fc5ecaed1ee8c047b06432cd0e7b5.cnf
250e49fc3bc150bac9f5bc50f5ef09b7,161,802,161,802,long-learned-clauses,markstrom,unknown,250e49fc3bc150bac9f5bc50f5ef09b7,"anni_2022,crafted_2007,crafted_2009,crafted_2012,crafted_2013,portfolio_2012",instances/250e49fc3bc150bac9f5bc50f5ef09b7.cnf
32d0cc6432166c097aa5e41628129784,162,684,162,684,fpga-routing,aloul,sat,32d0cc6432166c097aa5e41628129784,"anni_2022,industrial_2002",instances/32d0cc6432166c097aa5e41628129784.cnf
00d239e486137a4f7264adb4fb57d5ae,162,774,162,774,miter,stanion,unsat,00d239e486137a4f7264adb4fb57d5ae,"anni_2022,handmade_2003",instances/00d239e486137a4f7264adb4fb57d5ae.cnf
c6e03256680b96b52e3345a497333c2b,162,774,162,774,miter,stanion,unsat,c6e03256680b96b52e3345a497333c2b,"anni_2022,handmade_2003,main_2024",instances/c6e03256680b96b52e3345a497333c2b.cnf
d11da1e98d9c42a5718d9832f2335dd3,162,774,162,774,miter,stanion,unsat,d11da1e98d9c42a5718d9832f2335dd3,"anni_2022,handmade_2003",instances/d11da1e98d9c42a5718d9832f2335dd3.cnf
1ba98bb55acf6b42e5ddf03d48ee73ef,166,442,166,442,xor-chain,zhang-lintao,unsat,1ba98bb55acf6b42e5ddf03d48ee73ef,"anni_2022,handmade_2002",instances/1ba98bb55acf6b42e5ddf03d48ee73ef.cnf
413230f1c0c19562e61d53d7876708f4,166,442,166,442,xor-chain,zhang-lintao,unknown,413230f1c0c19562e61d53d7876708f4,handmade_2003,instances/413230f1c0c19562e61d53d7876708f4.cnf
4a029ded0c7a0e9e98905382ad35a16f,166,442,166,442,xor-chain,zhang-lintao,unknown,4a029ded0c7a0e9e98905382ad35a16f,handmade_2002,instances/4a029ded0c7a0e9e98905382ad35a16f.cnf
534ca733bf9abb0f9510b94ebf93dd38,166,442,166,442,xor-chain,zhang-lintao,unknown,534ca733bf9abb0f9510b94ebf93dd38,handmade_2003,instances/534ca733bf9abb0f9510b94ebf93dd38.cnf
a531cc48ca23ec2c623900a2c61fa169,166,442,166,442,xor-chain,zhang-lintao,unknown,a531cc48ca23ec2c623900a2c61fa169,handmade_2003,instances/a531cc48ca23ec2c623900a2c61fa169.cnf
f1b2d3d81fa9a631fcffe90fbd913aeb,168,448,168,448,tseitin-formulas,jarvisalo,unsat,f1b2d3d81fa9a631fcffe90fbd913aeb,"anni_2022,crafted_2005",instances/f1b2d3d81fa9a631fcffe90fbd913aeb.cnf
b33252a0ae12bbdb10449932540776dd,169,562,169,562,long-learned-clauses,markstrom,unsat,b33252a0ae12bbdb10449932540776dd,"anni_2022,crafted_2005",instances/b33252a0ae12bbdb10449932540776dd.cnf
ec8782efb3b5fa0936f8041ad37bb4d4,169,562,169,562,long-learned-clauses,markstrom,unsat,ec8782efb3b5fa0936f8041ad37bb4d4,"crafted_2007,crafted_2009,crafted_2012,crafted_2013",instances/ec8782efb3b5fa0936f8041ad37bb4d4.cnf
46ff8c74592f5ac9a6ab36f82ec02bc0,169,685,169,685,subset-cardinality,unknown,unsat,46ff8c74592f5ac9a6ab36f82ec02bc0,"anni_2022,crafted_2016",instances/46ff8c74592f5ac9a6ab36f82ec02bc0.cnf
83a1e1bb441806ee6112b1f2365456ca,170,865,170,865,battleship,skvortsov,sat,83a1e1bb441806ee6112b1f2365456ca,"anni_2022,crafted_2011,crafted_2012",instances/83a1e1bb441806ee6112b1f2365456ca.cnf
1bd9d36816a8b56557a2fe470a8cbf1c,172,832,172,832,miter,stanion,unsat,1bd9d36816a8b56557a2fe470a8cbf1c,"anni_2022,crafted_2007,crafted_2012",instances/1bd9d36816a8b56557a2fe470a8cbf1c.cnf
2da2d8242d31196d7a3d282e9cae4706,172,832,172,832,miter,stanion,unsat,2da2d8242d31196d7a3d282e9cae4706,"anni_2022,handmade_2003,handmade_2004",instances/2da2d8242d31196d7a3d282e9cae4706.cnf
3ad0933f3ce3e171fca56abad1d119ec,172,832,172,832,miter,unknown,unknown,3ad0933f3ce3e171fca56abad1d119ec,crafted_2005,instances/3ad0933f3ce3e171fca56abad1d119ec.cnf
45c5376d5b90ec10c21884b463ae837b,172,832,172,832,miter,unknown,unknown,45c5376d5b90ec10c21884b463ae837b,"handmade_2003,handmade_2004",instances/45c5376d5b90ec10c21884b463ae837b.cnf
55ef25b8bbf4dc45a9e55d103de5a41c,172,832,172,832,miter,stanion,unsat,55ef25b8bbf4dc45a9e55d103de5a41c,main_2019,instances/55ef25b8bbf4dc45a9e55d103de5a41c.cnf
6b9dec3f7890cb85fd6a84658ccf9777,172,832,172,832,miter,stanion,unsat,6b9dec3f7890cb85fd6a84658ccf9777,"crafted_2007,crafted_2012",instances/6b9dec3f7890cb85fd6a84658ccf9777.cnf
76092889853b97a64c3f9a850c04de1a,172,832,172,832,miter,unknown,unknown,76092889853b97a64c3f9a850c04de1a,crafted_2005,instances/76092889853b97a64c3f9a850c04de1a.cnf
7ad1fc191aae2e329ef8bd83de03c048,172,832,172,832,miter,unknown,unknown,7ad1fc191aae2e329ef8bd83de03c048,crafted_2005,instances/7ad1fc191aae2e329ef8bd83de03c048.cnf
8348bd7ab4c205d332407da24e3ab7ea,172,832,172,832,miter,stanion,unknown,8348bd7ab4c205d332407da24e3ab7ea,"handmade_2003,handmade_2004",instances/8348bd7ab4c205d332407da24e3ab7ea.cnf
a5e71d3ade64c68c244a4446998442a2,172,832,172,832,miter,stanion,unsat,a5e71d3ade64c68c244a4446998442a2,main_2019,instances/a5e71d3ade64c68c244a4446998442a2.cnf
18ae95ad7071b0d086ef6d840d551720,173,356,173,356,sgen,spence,unsat,18ae95ad7071b0d086ef6d840d551720,"anni_2022,crafted_2011",instances/18ae95ad7071b0d086ef6d840d551720.cnf
487ac9b1a77b8902fbd5a943130dd926,176,759,176,759,fpga-routing,aloul,sat,487ac9b1a77b8902fbd5a943130dd926,"anni_2022,industrial_2002",instances/487ac9b1a77b8902fbd5a943130dd926.cnf
e2f755d3078faf0bfa12279003122fda,180,280,178,280,hgen,heule,unsat,e2f755d3078faf0bfa12279003122fda,random_2003,instances/e2f755d3078faf0bfa12279003122fda.cnf
0e945dfda8c7885c4ca551f280a38359,180,279,180,279,hgen,heule,unknown,0e945dfda8c7885c4ca551f280a38359,random_2003,instances/0e945dfda8c7885c4ca551f280a38359.cnf
cfa7bc3d68a25458f5f5900ec4b456d9,180,279,180,279,hgen,heule,unknown,cfa7bc3d68a25458f5f5900ec4b456d9,random_2003,instances/cfa7bc3d68a25458f5f5900ec4b456d9.cnf
fb5f3e6850fdd31339fa860b5c8bf883,180,420,180,420,coloring,vangelder,unsat,fb5f3e6850fdd31339fa860b5c8bf883,"anni_2022,handmade_2002",instances/fb5f3e6850fdd31339fa860b5c8bf883.cnf
41f4cb4992a481c9d43e2e1a4e2349ac,180,432,180,432,sgen,spence,sat,41f4cb4992a481c9d43e2e1a4e2349ac,"anni_2022,crafted_2009,crafted_2012,main_2024",instances/41f4cb4992a481c9d43e2e1a4e2349ac.cnf
5feccc06fd6bbced837e6533a9098f3d,180,432,180,432,sgen,spence,sat,5feccc06fd6bbced837e6533a9098f3d,main_2019,instances/5feccc06fd6bbced837e6533a9098f3d.cnf
84792b005fb9c4ae38cbba05837a12b3,180,432,180,432,sgen,spence,unknown,84792b005fb9c4ae38cbba05837a12b3,crafted_2014,instances/84792b005fb9c4ae38cbba05837a12b3.cnf
f4fba3cd80dabcb1c6094da1bbda6a06,180,432,180,432,sgen,spence,sat,f4fba3cd80dabcb1c6094da1bbda6a06,"crafted_2011,crafted_2012",instances/f4fba3cd80dabcb1c6094da1bbda6a06.cnf
fc6ccf2b8fd87a970c2af2eabaf69def,180,432,180,432,sgen,spence,sat,fc6ccf2b8fd87a970c2af2eabaf69def,"crafted_2012,portfolio_2012",instances/fc6ccf2b8fd87a970c2af2eabaf69def.cnf
eac4b2e1c2fc8b94a135b5b1c6b7b228,180,648,180,648,sgen-balanced,spence,unsat,eac4b2e1c2fc8b94a135b5b1c6b7b228,"anni_2022,main_2017",instances/eac4b2e1c2fc8b94a135b5b1c6b7b228.cnf
1c6281c3cc5c502b64a644ed644a8ab7,180,720,180,720,tseitin-formulas,jarvisalo,unsat,1c6281c3cc5c502b64a644ed644a8ab7,"anni_2022,crafted_2007,crafted_2012",instances/1c6281c3cc5c502b64a644ed644a8ab7.cnf
8493fb24c54cb90c802eb2ca5464d230,180,720,180,720,tseitin-formulas,jarvisalo,unknown,8493fb24c54cb90c802eb2ca5464d230,crafted_2005,instances/8493fb24c54cb90c802eb2ca5464d230.cnf
b037d327326a9af53b039687e27704df,180,720,180,720,tseitin-formulas,jarvisalo,unknown,b037d327326a9af53b039687e27704df,crafted_2005,instances/b037d327326a9af53b039687e27704df.cnf
f6e2b84b69bf84aeef25c886cb83dcf5,180,720,180,720,tseitin-formulas,jarvisalo,unknown,f6e2b84b69bf84aeef25c886cb83dcf5,crafted_2005,instances/f6e2b84b69bf84aeef25c886cb83dcf5.cnf
452e25912539651a054def8e32cd4888,180,820,180,820,fpga-routing,aloul,sat,452e25912539651a054def8e32cd4888,"anni_2022,industrial_2002",instances/452e25912539651a054def8e32cd4888.cnf
3c194bebd33c343386d0cd3225b6faac,180,830,180,830,fpga-routing,aloul,unsat,3c194bebd33c343386d0cd3225b6faac,"anni_2022,industrial_2002",instances/3c194bebd33c343386d0cd3225b6faac.cnf
46d997b3611659598a5b5dc00d3758c8,180,910,180,910,battleship,skvortsov,sat,46d997b3611659598a5b5dc00d3758c8,"anni_2022,crafted_2011",instances/46d997b3611659598a5b5dc00d3758c8.cnf
3bacf8f8a189a4874abcd160a6cb9517,181,372,181,372,sgen,spence,unsat,3bacf8f8a189a4874abcd160a6cb9517,"anni_2022,crafted_2011",instances/3bacf8f8a189a4874abcd160a6cb9517.cnf
3c917e77148a8f645a60d28d8fb53fe8,184,416,184,416,agile,unknown,unsat,3c917e77148a8f645a60d28d8fb53fe8,"agile_2016,agile_2017",instances/3c917e77148a8f645a60d28d8fb53fe8.cnf
5d4085fbec7001434c266a85694feb21,184,459,184,459,agile,unknown,unsat,5d4085fbec7001434c266a85694feb21,"agile_2016,agile_2017",instances/5d4085fbec7001434c266a85694feb21.cnf
399089c44627f9602b5d58fb9cbaaf80,184,896,184,896,miter,stanion,unsat,399089c44627f9602b5d58fb9cbaaf80,"anni_2022,crafted_2011,crafted_2013,handmade_2003,handmade_2004",instances/399089c44627f9602b5d58fb9cbaaf80.cnf
4ef191ff1497d23141ba6adee8ada8bb,184,896,184,896,miter,unknown,unknown,4ef191ff1497d23141ba6adee8ada8bb,crafted_2005,instances/4ef191ff1497d23141ba6adee8ada8bb.cnf
593c30780f1664e1d1349b905f680dcb,184,896,184,896,miter,stanion,unsat,593c30780f1664e1d1349b905f680dcb,"crafted_2007,crafted_2013",instances/593c30780f1664e1d1349b905f680dcb.cnf
8924fd8ff845dfbe1e0970f3476328d7,184,896,184,896,miter,unknown,unsat,8924fd8ff845dfbe1e0970f3476328d7,"anni_2022,crafted_2005",instances/8924fd8ff845dfbe1e0970f3476328d7.cnf
90a51d9c64e3dd960636efb3882c702c,184,896,184,896,miter,stanion,unsat,90a51d9c64e3dd960636efb3882c702c,"crafted_2007,crafted_2009,crafted_2012",instances/90a51d9c64e3dd960636efb3882c702c.cnf
bc5261f21ea0214543370d2278ae6ecf,184,896,184,896,miter,stanion,unsat,bc5261f21ea0214543370d2278ae6ecf,"anni_2022,handmade_2003,handmade_2004",instances/bc5261f21ea0214543370d2278ae6ecf.cnf
d88078cbd02dc174f02dc7c14a90d2a2,184,896,184,896,miter,unknown,unknown,d88078cbd02dc174f02dc7c14a90d2a2,crafted_2005,instances/d88078cbd02dc174f02dc7c14a90d2a2.cnf
e4251e70ce53c977df65696b274e8d3f,184,896,184,896,miter,stanion,unsat,e4251e70ce53c977df65696b274e8d3f,"crafted_2011,crafted_2012,crafted_2013,handmade_2003,handmade_2004,portfolio_2012",instances/e4251e70ce53c977df65696b274e8d3f.cnf
e8ee20b7aac3678ccee57a5ae898882c,185,788,185,788,genurq,ostrowski,sat,e8ee20b7aac3678ccee57a5ae898882c,"anni_2022,handmade_2003",instances/e8ee20b7aac3678ccee57a5ae898882c.cnf
ec854c9d1a75a5ce7679d8099859615e,189,504,189,504,tseitin-formulas,jarvisalo,unsat,ec854c9d1a75a5ce7679d8099859615e,"anni_2022,crafted_2005",instances/ec854c9d1a75a5ce7679d8099859615e.cnf
075c4fe7ae4cef57f1a4c00e58142e23,190,506,190,506,xor-chain,zhang-lintao,unsat,075c4fe7ae4cef57f1a4c00e58142e23,"anni_2022,handmade_2003",instances/075c4fe7ae4cef57f1a4c00e58142e23.cnf
369196e2e98718bca4c038429b39e2d7,190,506,190,506,xor-chain,zhang-lintao,unknown,369196e2e98718bca4c038429b39e2d7,handmade_2003,instances/369196e2e98718bca4c038429b39e2d7.cnf
52398645310d3210eee65840b06626d9,190,506,190,506,xor-chain,zhang-lintao,unknown,52398645310d3210eee65840b06626d9,handmade_2002,instances/52398645310d3210eee65840b06626d9.cnf
5f5857c50fea95068fe3260a543e2afe,190,506,190,506,xor-chain,zhang-lintao,unknown,5f5857c50fea95068fe3260a543e2afe,handmade_2002,instances/5f5857c50fea95068fe3260a543e2afe.cnf
bf6e1918227b354b7ed3401f319307a9,190,506,190,506,xor-chain,zhang-lintao,unknown,bf6e1918227b354b7ed3401f319307a9,handmade_2003,instances/bf6e1918227b354b7ed3401f319307a9.cnf
eeed2d4d2040d97cfd530fe3ea0a3113,190,506,190,506,xor-chain,zhang-lintao,unknown,eeed2d4d2040d97cfd530fe3ea0a3113,handmade_2002,instances/eeed2d4d2040d97cfd530fe3ea0a3113.cnf
a64f3c1afd7e0f6165efbe9fc2fc8003,190,632,190,632,long-learned-clauses,markstrom,unsat,a64f3c1afd7e0f6165efbe9fc2fc8003,"anni_2022,crafted_2007,crafted_2009,crafted_2012,crafted_2013,main_2023",instances/a64f3c1afd7e0f6165efbe9fc2fc8003.cnf
f4a906da152e81794a07634755f16ebc,190,632,190,632,long-learned-clauses,markstrom,unknown,f4a906da152e81794a07634755f16ebc,crafted_2005,instances/f4a906da152e81794a07634755f16ebc.cnf
772769f39aa2dc207054a2713672a743,190,955,190,955,battleship,skvortsov,sat,772769f39aa2dc207054a2713672a743,"anni_2022,crafted_2011,crafted_2012",instances/772769f39aa2dc207054a2713672a743.cnf
af8414faca1a729bdbc4012895b2829a,192,512,192,512,tseitin-formulas,chu-min-li,unsat,af8414faca1a729bdbc4012895b2829a,"anni_2022,handmade_2002",instances/af8414faca1a729bdbc4012895b2829a.cnf
e636e214ccd3481a2f9aa0befd338d0d,192,512,192,512,tseitin-formulas,chu-min-li,unknown,e636e214ccd3481a2f9aa0befd338d0d,"handmade_2003,handmade_2004",instances/e636e214ccd3481a2f9aa0befd338d0d.cnf
a85db7ae2d8ab543d6c166607d7af3fa,192,689,192,689,sgen-balanced,spence,unsat,a85db7ae2d8ab543d6c166607d7af3fa,"anni_2022,main_2017",instances/a85db7ae2d8ab543d6c166607d7af3fa.cnf
55113d3365817fba844afdd0fbdfd1cb,192,768,192,768,tseitin-formulas,jarvisalo,sat,55113d3365817fba844afdd0fbdfd1cb,"anni_2022,crafted_2005",instances/55113d3365817fba844afdd0fbdfd1cb.cnf
cbd9bfc909142d4b5852edc15003b639,193,396,193,396,sgen,spence,unsat,cbd9bfc909142d4b5852edc15003b639,"anni_2022,crafted_2011",instances/cbd9bfc909142d4b5852edc15003b639.cnf
04674c7c9520c7edc0426b820f837726,194,954,194,954,miter,stanion,unsat,04674c7c9520c7edc0426b820f837726,"anni_2022,handmade_2003,handmade_2004",instances/04674c7c9520c7edc0426b820f837726.cnf
2c6a20f1f740c221e48453fc1f609108,194,954,194,954,miter,unknown,unknown,2c6a20f1f740c221e48453fc1f609108,crafted_2005,instances/2c6a20f1f740c221e48453fc1f609108.cnf
35aecf60b589c7b71dcf251ad90aea7f,194,954,194,954,miter,unknown,unsat,35aecf60b589c7b71dcf251ad90aea7f,"anni_2022,crafted_2005",instances/35aecf60b589c7b71dcf251ad90aea7f.cnf
61608c06baedb61748a1a837aaf86683,194,954,194,954,miter,unknown,unknown,61608c06baedb61748a1a837aaf86683,crafted_2005,instances/61608c06baedb61748a1a837aaf86683.cnf
ca86d8482b6cb2917408fdfa34f18b62,194,954,194,954,miter,stanion,unknown,ca86d8482b6cb2917408fdfa34f18b62,"handmade_2003,handmade_2004",instances/ca86d8482b6cb2917408fdfa34f18b62.cnf
d667a6eb622a12264637691c0fe43c89,194,954,194,954,miter,stanion,unknown,d667a6eb622a12264637691c0fe43c89,"crafted_2011,handmade_2003,handmade_2004",instances/d667a6eb622a12264637691c0fe43c89.cnf
ee3fbb674da506cf676adfff15ed7c3f,195,905,195,905,fpga-routing,aloul,sat,ee3fbb674da506cf676adfff15ed7c3f,"anni_2022,industrial_2002",instances/ee3fbb674da506cf676adfff15ed7c3f.cnf
e62085a8fa67f0000faa34bb1811ff96,198,361,198,361,theorem-proving,vangelder,unsat,e62085a8fa67f0000faa34bb1811ff96,"anni_2022,handmade_2002",instances/e62085a8fa67f0000faa34bb1811ff96.cnf
83ecab8576e44dc4311806171a1897e2,198,474,198,474,hardware-verification,goldberg,unsat,83ecab8576e44dc4311806171a1897e2,"anni_2022,industrial_2002,mus_2011",instances/83ecab8576e44dc4311806171a1897e2.cnf
b421c18a16cf8ee859b1606b534c3756,198,474,198,474,hardware-verification,goldberg,unsat,b421c18a16cf8ee859b1606b534c3756,industrial_2002,instances/b421c18a16cf8ee859b1606b534c3756.cnf
8edd9fb9f977153a03811c072efafbb6,200,480,200,480,sgen,spence,unknown,8edd9fb9f977153a03811c072efafbb6,"anni_2022,crafted_2014",instances/8edd9fb9f977153a03811c072efafbb6.cnf
bf2a185100b3310024c859b03a9edc03,200,480,200,480,sgen,spence,sat,bf2a185100b3310024c859b03a9edc03,"crafted_2011,crafted_2012,crafted_2014,portfolio_2012",instances/bf2a185100b3310024c859b03a9edc03.cnf
e93cee4cd0844030dae48fc6057de334,200,480,200,480,sgen,spence,sat,e93cee4cd0844030dae48fc6057de334,"crafted_2012,crafted_2013,crafted_2014",instances/e93cee4cd0844030dae48fc6057de334.cnf
f4fc9d5721fe8bec5fc8dfff2f7c55f9,200,480,200,480,sgen,spence,sat,f4fc9d5721fe8bec5fc8dfff2f7c55f9,"crafted_2009,crafted_2012",instances/f4fc9d5721fe8bec5fc8dfff2f7c55f9.cnf
2eeb1d735afc7aae8266d7355d4312c9,200,800,200,800,tseitin-formulas,jarvisalo,unsat,2eeb1d735afc7aae8266d7355d4312c9,"anni_2022,crafted_2005",instances/2eeb1d735afc7aae8266d7355d4312c9.cnf
50a6d53dfb7c3f6de126290275f800b9,200,800,200,800,tseitin-formulas,jarvisalo,sat,50a6d53dfb7c3f6de126290275f800b9,"anni_2022,crafted_2005",instances/50a6d53dfb7c3f6de126290275f800b9.cnf
548e52cb4ef6625e0eef3f969b2afbd6,200,800,200,800,tseitin-formulas,jarvisalo,sat,548e52cb4ef6625e0eef3f969b2afbd6,crafted_2005,instances/548e52cb4ef6625e0eef3f969b2afbd6.cnf
82f618177646f082a49cc791157bb412,200,800,200,800,tseitin-formulas,jarvisalo,unknown,82f618177646f082a49cc791157bb412,crafted_2005,instances/82f618177646f082a49cc791157bb412.cnf
8af7a850fa20bf571847be48b4d59d1b,200,800,200,800,tseitin-formulas,jarvisalo,unknown,8af7a850fa20bf571847be48b4d59d1b,crafted_2005,instances/8af7a850fa20bf571847be48b4d59d1b.cnf
9fdb175d72793a2231630a48aec5f299,200,800,200,800,tseitin-formulas,jarvisalo,sat,9fdb175d72793a2231630a48aec5f299,crafted_2005,instances/9fdb175d72793a2231630a48aec5f299.cnf
0f4576a6e7399336e11f0828d32263dd,200,856,200,856,coloring,pehoushek,sat,0f4576a6e7399336e11f0828d32263dd,"anni_2022,handmade_2002",instances/0f4576a6e7399336e11f0828d32263dd.cnf
5b069ff43dfa72b0d6bde11b9cb3e9d7,200,856,200,856,coloring,pehoushek,sat,5b069ff43dfa72b0d6bde11b9cb3e9d7,handmade_2002,instances/5b069ff43dfa72b0d6bde11b9cb3e9d7.cnf
87585b87351dbd4f774ac81e2a188939,200,856,200,856,coloring,pehoushek,sat,87585b87351dbd4f774ac81e2a188939,handmade_2002,instances/87585b87351dbd4f774ac81e2a188939.cnf
974003b64281def22a7a7f30c5ba6adf,200,856,200,856,coloring,pehoushek,sat,974003b64281def22a7a7f30c5ba6adf,handmade_2002,instances/974003b64281def22a7a7f30c5ba6adf.cnf
a98312e5d573bb7dcbcfddb30ff0bbd9,200,856,200,856,coloring,pehoushek,sat,a98312e5d573bb7dcbcfddb30ff0bbd9,handmade_2002,instances/a98312e5d573bb7dcbcfddb30ff0bbd9.cnf
b0fa60c71a3779aec95da689c5554197,200,856,200,856,coloring,pehoushek,sat,b0fa60c71a3779aec95da689c5554197,handmade_2002,instances/b0fa60c71a3779aec95da689c5554197.cnf
bccca0c6d7022dd8a80951db2c870f3d,200,856,200,856,coloring,pehoushek,sat,bccca0c6d7022dd8a80951db2c870f3d,handmade_2002,instances/bccca0c6d7022dd8a80951db2c870f3d.cnf
c175b24f33d695a754b19f05fa2f66d6,200,856,200,856,coloring,pehoushek,sat,c175b24f33d695a754b19f05fa2f66d6,handmade_2002,instances/c175b24f33d695a754b19f05fa2f66d6.cnf
c6b615af5704716d42c23307e4f62c94,200,856,200,856,coloring,pehoushek,sat,c6b615af5704716d42c23307e4f62c94,handmade_2002,instances/c6b615af5704716d42c23307e4f62c94.cnf
f11dff678088df177040b64658ac9f2e,200,856,200,856,coloring,pehoushek,sat,f11dff678088df177040b64658ac9f2e,handmade_2002,instances/f11dff678088df177040b64658ac9f2e.cnf
22bdcc381b87de79ee974c1bef0d0080,200,860,200,860,random-planted-solution,unknown,sat,22bdcc381b87de79ee974c1bef0d0080,random_2018,instances/22bdcc381b87de79ee974c1bef0d0080.cnf
3ac69fcb49a52e557a4923d86545f23f,200,860,200,860,random-planted-solution,unknown,sat,3ac69fcb49a52e557a4923d86545f23f,random_2018,instances/3ac69fcb49a52e557a4923d86545f23f.cnf
7c20b454847c86918d40e6b5264fcef3,200,860,200,860,random-planted-solution,unknown,sat,7c20b454847c86918d40e6b5264fcef3,random_2018,instances/7c20b454847c86918d40e6b5264fcef3.cnf
f09104b03d1bcdb6542c750879753fdf,200,860,200,860,random-planted-solution,unknown,sat,f09104b03d1bcdb6542c750879753fdf,random_2018,instances/f09104b03d1bcdb6542c750879753fdf.cnf
fbc02467a83ba426a99baf88d860711a,200,860,200,860,random-planted-solution,unknown,sat,fbc02467a83ba426a99baf88d860711a,random_2018,instances/fbc02467a83ba426a99baf88d860711a.cnf
